admin1,lat,lon,country_code3,geonameid,place_name,feature_class,feature_code,doc_id,word,country_predicted,country_conf,continent,lcount
,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,3447178,Canada,CAN,0.999810516834259,NA,6
Uttar Pradesh,27.25,80.75,IND,1253626,Uttar Pradesh,A,ADM1,3447186,Uttar Pradesh,IND,0.999810516834259,AS,12
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,3447186,India,IND,0.9997636675834656,AS,5
Southeast Sulawesi,-3.9778,122.51507,IDN,1640344,Kendari,P,PPLA,3447235,Kendari,IDN,0.9972315430641174,AS,7
Southeast Sulawesi,-4.3935,122.2149,IDN,1626230,Sulawesi Tenggara,A,ADM1,3447235,Southeast Sulawesi,IDN,0.99310302734375,AS,17
,-5.0,120.0,IDN,1643084,Republic of Indonesia,A,PCLI,3447235,Indonesia,IDN,0.999810516834259,AS,9
,28.0,84.0,NPL,1282988,Federal Democratic Republic of Nepal,A,PCLI,3447287,Nepal,NPL,0.99993097782135,AS,5
Punjab,30.0,70.0,PAK,1168579,Islamic Republic of Pakistan,A,PCLI,3447304,Pakistan,PAK,0.9999958276748656,AS,8
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,3447425,Australia,AUS,0.99993097782135,OC,9
Shanghai,31.22222,121.45806,CHN,1796236,Shanghai,P,PPLA,3447653,Shanghai,CHN,0.99993097782135,AS,8
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3447653,China,CHN,0.9999233484268188,AS,5
Ar Riyāḑ,24.68773,46.72185,SAU,108410,Riyadh,P,PPLC,3447728,Riyadh,SAU,0.9999852180480956,AS,6
,25.0,45.0,SAU,102358,Kingdom of Saudi Arabia,A,PCLI,3447728,Saudi Arabia,SAU,0.9999852180480956,AS,11
Jiangsu,31.30408,120.59538,CHN,1886760,Suzhou,P,PPLA2,3447850,Suzhou,CHN,0.99993097782135,AS,6
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3447850,China,CHN,0.9999233484268188,AS,5
Colorado,40.01499,-105.27055,USA,5574991,Boulder,P,PPLA2,3447935,Boulder,USA,0.9647448658943176,NA,7
,1.25,32.5,UGA,226074,Republic of Uganda,A,PCLI,3447948,Uganda,UGA,0.99993097782135,AF,6
São Paulo,-22.0,-49.0,BRA,3448433,São Paulo,A,ADM1,3448037,Sao Paulo,BRA,0.999810516834259,SA,8
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,3448037,Brazil,BRA,0.999810516834259,SA,6
,24.0,121.0,TWN,1668284,Taiwan,A,PCLI,3448239,Taiwan,TWN,0.999810516834259,AS,6
Guangdong,23.37327,113.51219,CHN,1809857,Guangzhou Shi,A,ADM2,3448291,Guangzhou,CHN,0.99993097782135,AS,9
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3448291,China,CHN,0.9999233484268188,AS,5
,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI,3448330,Vietnam,VNM,0.999810516834259,AS,7
,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI,3448330,Viet Nam,VNM,0.9971505999565125,AS,7
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,3448484,Brazil,BRA,0.9999997615814208,SA,6
São Paulo,-22.0,-49.0,BRA,3448433,São Paulo,A,ADM1,3448484,Sao Paulo,BRA,0.9999997615814208,SA,8
,-17.0,-65.0,BOL,3923057,Plurinational State of Bolivia,A,PCLI,3448484,Bolivia,BOL,0.9999958276748656,SA,7
Khuzestan,31.5,49.0,IRN,127082,Khuzestan,A,ADM1,3448565,Khuzestan,IRN,0.9972315430641174,AS,9
,32.0,53.0,IRN,130758,Islamic Republic of Iran,A,PCLI,3448565,Iran,IRN,0.999810516834259,AS,4
Khuzestan,31.31901,48.6842,IRN,144448,Ahvaz,P,PPLA,3448565,Ahvaz,IRN,0.9972315430641174,AS,5
Odessa,46.47747,30.73262,UKR,698740,Odessa,P,PPLA,3448646,Odessa,UKR,0.9647448658943176,EU,6
Jiangsu,33.0,119.83333,CHN,1806260,Jiangsu Sheng,A,ADM1,3448921,Jiangsu,CHN,0.999810516834259,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3448921,China,CHN,0.9997636675834656,AS,5
,-30.0,-71.0,CHL,3895114,Republic of Chile,A,PCLI,3449158,Chile,CHL,0.99993097782135,SA,5
O'Higgins,-34.63881,-71.36576,CHL,3871616,Santa Cruz,P,PPL,3449158,Santa Cruz,CHL,0.9891147613525392,SA,9
Chiang Mai,18.7895,98.986,THA,7116482,"Tao Garden Health Spa & Resort Chiang Mai, Thailand",S,HTL,3449172,"Chiang Mai, Thailand",THA,0.9881994724273682,AS,17
Chiang Mai,18.75,99.0,THA,1153670,Chiang Mai Province,A,ADM1,3449172,Chiang Mai,THA,0.9881994724273682,AS,9
Catalonia,41.44826,2.24842,ESP,6356051,Badalona,A,ADM3,3449353,Badalona,ESP,0.99310302734375,EU,8
Catalonia,41.38879,2.15899,ESP,3128760,Barcelona,P,PPLA,3449353,Barcelona,ESP,0.9971505999565125,EU,9
,40.0,-4.0,ESP,2510769,Kingdom of Spain,A,PCLI,3449353,Spain,ESP,0.999810516834259,EU,5
Atlántico,4.0,-73.25,COL,3686110,Colombia,A,PCLI,3449378,Colombia,COL,0.99993097782135,SA,8
Victoria,-37.814,144.96331999999995,AUS,2158177,Melbourne,P,PPLA,3449397,Melbourne,AUS,0.9991698265075684,OC,9
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,3449397,Australia,AUS,0.99993097782135,OC,9
,50.75,4.5,BEL,2802361,Kingdom of Belgium,A,PCLI,3449434,Belgium,BEL,0.999810516834259,EU,7
Brussels Capital,50.85045,4.3487800000000005,BEL,2800866,Brussels,P,PPLC,3449434,Brussels,BEL,0.9971505999565125,EU,8
Queensland,-27.44573,153.02993999999995,AUS,7839562,Brisbane,A,ADM2,3449476,Brisbane,AUS,0.9991698265075684,OC,8
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,3449476,Australia,AUS,0.99993097782135,OC,9
,-2.0,30.0,RWA,49518,Republic of Rwanda,A,PCLI,3449875,Rwanda,RWA,0.99993097782135,AF,6
Makamba,-4.0734,30.0591,BDI,422415,Mubuga,P,PPLL,3449875,Mubuga,BDI,0.947364628314972,AF,6
Tamil Nadu,13.08891,80.26483,IND,7646145,Chennai,A,ADM2,3449918,Chennai,IND,0.9881994724273682,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3450299,China,CHN,0.999981164932251,AS,5
Mbeya,-8.2,33.33333,TZA,154375,Mbeya Region,A,ADM1,3450323,Mbeya,TZA,0.9375070929527284,AF,5
Central Region,0.31628,32.582190000000004,UGA,232422,Kampala,P,PPLC,3451189,Kampala,UGA,0.9998457431793212,AF,7
,1.25,32.5,UGA,226074,Republic of Uganda,A,PCLI,3451189,Uganda,UGA,0.9999812841415404,AF,6
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3451287,China,CHN,0.9997636675834656,AS,5
,12.5,-1.66667,BFA,2361809,Burkina Faso,A,PCLI,3451369,Burkina,BFA,0.999810516834259,AF,7
,12.5,-1.66667,BFA,2361809,Burkina Faso,A,PCLI,3451369,Burkina Faso,BFA,0.999810516834259,AF,11
Alabama,32.750409999999995,-86.75026,USA,4829764,Alabama,A,ADM1,3451376,Alabama,USA,0.9999998807907104,NA,7
Missouri,38.25031,-92.50046,USA,4398678,Missouri,A,ADM1,3451376,Missouri,USA,0.9999998807907104,NA,8
Missouri,37.08423,-94.51328,USA,4392768,Joplin,P,PPL,3451376,Joplin,USA,1.0,NA,6
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,3451412,India,IND,0.9997636675834656,AS,5
Atlántico,4.0,-73.25,COL,3686110,Colombia,A,PCLI,3451419,Colombia,COL,1.0,SA,8
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3451479,China,CHN,0.9999812841415404,AS,5
,46.0,105.0,MNG,2029969,Mongolia,A,PCLI,3451479,Mongolia,MNG,0.99957937002182,AS,8
,54.75844,-2.69531,GBR,2635167,United Kingdom of Great Britain and Northern Ireland,A,PCLI,3451488,Britain,GBR,0.999996781349182,EU,7
Tianjin,39.33333,117.33333,CHN,1792943,Tianjin Shi,A,ADM1,3451583,Tianjin,CHN,0.9881994724273682,AS,7
,9.0,39.5,ETH,337996,Federal Democratic Republic of Ethiopia,A,PCLI,3451605,Ethiopia,ETH,0.999810516834259,AF,8
,28.0,84.0,NPL,1282988,Federal Democratic Republic of Nepal,A,PCLI,3451635,Nepal,NPL,0.9999997615814208,AS,5
Shanghai,31.22222,121.45806,CHN,1796236,Shanghai,P,PPLA,3451772,Shanghai,CHN,0.99993097782135,AS,8
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3451772,China,CHN,0.9999233484268188,AS,5
,-17.0,-65.0,BOL,3923057,Plurinational State of Bolivia,A,PCLI,3451937,Bolivia,BOL,0.9986525177955629,SA,7
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,3451937,Brazil,BRA,0.9886788725852966,SA,6
,-1.25,-78.25,ECU,3658394,Republic of Ecuador,A,PCLI,3451937,Ecuador,ECU,0.9886788725852966,SA,7
,-10.0,-75.25,PER,3932488,Republic of Peru,A,PCLI,3451937,Peru,PER,0.9886788725852966,SA,4
Atlántico,4.0,-73.25,COL,3686110,Colombia,A,PCLI,3451937,Colombia,COL,0.9886788725852966,SA,8
,56.0,10.0,DNK,2623032,Kingdom of Denmark,A,PCLI,3452064,Denmark,DNK,0.9999812841415404,EU,7
Dhaka,23.83333,90.25,BGD,1337179,Dhaka Division,A,ADM1,3452470,Dhaka,BGD,0.999810516834259,AS,5
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,3452470,Bangladesh,BGD,0.999810516834259,AS,10
Razavi Khorasan,36.2126,57.68191,IRN,118063,Sabzevar,P,PPL,3452557,Sabzevar,IRN,0.9972315430641174,AS,8
,32.0,53.0,IRN,130758,Islamic Republic of Iran,A,PCLI,3452557,Iran,IRN,0.999810516834259,AS,4
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3452652,China,CHN,0.9999233484268188,AS,5
Guangdong,23.37327,113.51219,CHN,1809857,Guangzhou Shi,A,ADM2,3452652,Guangzhou,CHN,0.99993097782135,AS,9
Hubei,30.58333,114.26667,CHN,1791247,Wuhan,P,PPLA,3452652,Wuhan,CHN,0.99993097782135,AS,5
Shaanxi,34.25833,108.92861,CHN,1790630,Xi’an,P,PPLA,3452652,Xi'an,CHN,0.99993097782135,AS,4
Yunnan,25.0,101.5,CHN,1785694,Yunnan Sheng,A,ADM1,3452826,Yunnan,CHN,0.99310302734375,AS,6
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3452826,China,CHN,0.9997636675834656,AS,5
Cantabria,43.2,-4.03333,ESP,3336898,Cantabria,A,ADM1,3452839,Cantabria,ESP,0.999810516834259,EU,9
,40.0,-4.0,ESP,2510769,Kingdom of Spain,A,PCLI,3452839,Spain,ESP,0.999810516834259,EU,5
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,3452958,Beijing,CHN,0.999996781349182,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3452958,China,CHN,0.9999958276748656,AS,5
Central Serbia,44.80401,20.46513,SRB,792680,Belgrade,P,PPLC,3452981,Belgrade,SRB,0.9971505999565125,EU,8
,44.81892,20.45998,SRB,6290252,Serbia,A,PCLI,3452981,Serbia,SRB,0.999810516834259,EU,6
Santiago Metropolitan,-33.47269,-70.64724,CHL,3873544,Región Metropolitana,A,ADM1,3453182,Santiago de Chile,CHL,0.9647448658943176,SA,15
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3453289,China,CHN,0.999981164932251,AS,5
,32.0,53.0,IRN,130758,Islamic Republic of Iran,A,PCLI,3453465,Iran,IRN,0.999810516834259,AS,4
,15.5,101.0,THA,1605651,Kingdom of Thailand,A,PCLI,3453497,Thailand,THA,0.999996781349182,AS,8
Ulaanbaatar,47.90771,106.88324,MNG,2028462,Ulan Bator,P,PPLC,3453558,Ulaanbaatar,MNG,0.9972315430641174,AS,11
,46.0,105.0,MNG,2029969,Mongolia,A,PCLI,3453558,Mongolia,MNG,0.999810516834259,AS,8
,32.0,53.0,IRN,130758,Islamic Republic of Iran,A,PCLI,3453669,Iran,IRN,0.999810516834259,AS,4
Lisbon,38.72635,-9.14843,PRT,6458923,Lisbon,A,ADM2,3453699,Lisbon,PRT,0.9991698265075684,EU,6
,39.6945,-8.13057,PRT,2264397,Portuguese Republic,A,PCLI,3453699,Portugal,PRT,0.99993097782135,EU,8
Queensland,-20.0,145.0,AUS,2152274,State of Queensland,A,ADM1,3454008,Queensland,AUS,0.9647448658943176,OC,10
Virginia,38.86456,-77.18776,USA,4766586,Jefferson,P,PPL,3454028,Jefferson,USA,0.99993097782135,NA,9
Alabama,32.750409999999995,-86.75026,USA,4829764,Alabama,A,ADM1,3454028,Alabama,USA,0.9991698265075684,NA,7
Western Australia,-31.97619000000001,115.90525,AUS,8478275,Victoria Park,P,PPLX,3454078,Victoria,AUS,0.93927663564682,OC,8
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,3454078,Australia,AUS,0.999810516834259,OC,9
Chongqing,30.08333,107.83333,CHN,1814905,Chongqing Shi,A,ADM1,3454325,CHONGQING,CHN,0.999810516834259,AS,9
Chongqing,29.50512,106.50135,CHN,1805144,Yangjiaping,P,PPLA3,3454325,Yangjiaping,CHN,0.9972315430641174,AS,11
Chongqing,30.08333,107.83333,CHN,1814905,Chongqing Shi,A,ADM1,3454325,Chongqing,CHN,0.999810516834259,AS,9
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3454325,China,CHN,0.9997636675834656,AS,5
Ontario,49.25014,-84.49983,CAN,6093943,Ontario,A,ADM1,3454362,Ontario,CAN,0.9974783062934875,NA,7
,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,3454362,Canada,CAN,0.9999812841415404,NA,6
Île-de-France,46.0,2.0,FRA,3017382,Republic of France,A,PCLI,3454429,France,FRA,0.999996781349182,EU,6
,36.5,127.75,KOR,1835841,Republic of Korea,A,PCLI,3454478,South Korea,KOR,0.999810516834259,AS,10
Florida,30.42131,-87.21691,USA,4168228,Pensacola,P,PPLA2,3454496,Pensacola,USA,0.9971505999565125,NA,9
Florida,28.75054,-82.5001,USA,4155751,Florida,A,ADM1,3454496,Florida,USA,0.93927663564682,NA,7
Florida,30.6144,-87.34136,USA,4154550,Escambia County,A,ADM2,3454496,Escambia,USA,0.999810516834259,NA,8
,-10.0,-75.25,PER,3932488,Republic of Peru,A,PCLI,3454680,Peru,PER,0.9999674558639526,SA,4
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,3454680,Brazil,BRA,0.9986525177955629,SA,6
Atlántico,4.0,-73.25,COL,3686110,Colombia,A,PCLI,3454680,Colombia,COL,0.9886788725852966,SA,8
Lagos,6.53774,3.3522,NGA,2332453,Lagos State,A,ADM1,3454842,Lagos,NGA,0.999810516834259,AF,5
,10.0,8.0,NGA,2328926,Federal Republic of Nigeria,A,PCLI,3454842,Nigeria,NGA,0.999810516834259,AF,7
Lagos,6.4150199999999975,2.88132,NGA,2348395,Badagry,P,PPLA2,3454842,Badagry,NGA,0.9972315430641174,AF,7
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,3454915,India,IND,0.999981164932251,AS,5
Chhattisgarh,21.5,82.0,IND,1444364,State of Chhattīsgarh,A,ADM1,3454915,Chhattisgarh,IND,0.9993281364440918,AS,12
Herat,34.78471,62.21076,AFG,1137755,Kashkal,P,PPL,3454915,Keshkal,AFG,0.9835916757583618,AS,7
Chhattisgarh,19.59083,81.664,IND,1266216,Kondagaon,P,PPLA2,3454915,Kondagaon,IND,0.9998397827148438,AS,9
Liaoning,41.79222,123.43278,CHN,2034937,Shenyang,P,PPLA,3454941,Shenyang,CHN,0.9881994724273682,AS,8
Guangdong,22.54554,114.0683,CHN,1795565,Shenzhen,P,PPLA2,3455022,Shenzhen,CHN,0.999810516834259,AS,8
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3455022,China,CHN,0.9997636675834656,AS,5
,-15.0,-140.0,PYF,4030656,Polynésie Française,A,PCLD,3455075,Polynesia,PYF,0.9549452662467957,OC,9
Massachusetts,42.3555,-71.06575,USA,4952349,Suffolk County,A,ADM2,3455105,Suffolk,USA,0.99993097782135,NA,7
New York,43.00035,-75.4999,USA,5128638,New York,A,ADM1,3455105,New York,USA,0.99993097782135,NA,7
Kansas,39.94945,-99.53594,USA,4274772,Long Island,P,PPL,3455105,Long Island,USA,0.9754112362861632,NA,10
New York,40.71427,-74.00596999999998,USA,5128581,New York City,P,PPL,3455105,New York City,USA,0.9991698265075684,NA,11
,39.0,35.0,TUR,298795,Republic of Turkey,A,PCLI,3455121,Turkey,TUR,0.9999852180480956,AS,6
,35.0,38.0,SYR,163843,Syrian Arab Republic,A,PCLI,3455121,Syria,SYR,0.99957937002182,AS,5
,24.0,121.0,TWN,1668284,Taiwan,A,PCLI,3455144,Taiwan,TWN,0.999810516834259,AS,6
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3455335,China,CHN,1.0,AS,5
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,3455335,India,IND,1.0,AS,5
Shandong,36.33333,118.25,CHN,1796328,Shandong Sheng,A,ADM1,3455335,Shandong,CHN,1.0,AS,8
Heilongjiang,47.9658,126.01958,CHN,8508304,Henan,P,PPLA4,3455335,Henan,CHN,1.0,AS,5
Sichuan,30.5,102.66667,CHN,1794299,Sichuan Sheng,A,ADM1,3455335,Sichuan,CHN,1.0,AS,7
Uttar Pradesh,27.25,80.75,IND,1253626,Uttar Pradesh,A,ADM1,3455335,Uttar Pradesh,IND,1.0,AS,12
,27.0,80.0,IND,1269745,Indo-Gangetic Plain,T,PLN,3455347,North India,IND,0.99957937002182,AS,10
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,3455347,Bangladesh,BGD,0.9999852180480956,AS,10
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,3455347,India,IND,0.999397873878479,AS,5
Punjab,30.0,70.0,PAK,1168579,Islamic Republic of Pakistan,A,PCLI,3455347,Pakistan,PAK,0.989610195159912,AS,8
,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,3455356,Canada,CAN,0.999810516834259,NA,6
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,3455431,Brazil,BRA,0.999810516834259,SA,6
Guyane,3.99929,-52.99856,GUF,6690605,Guyane,A,ADM1,3455780,Guiana,GUF,0.9549452662467957,SA,6
,2.5,112.5,MYS,1733045,Malaysia,A,PCLI,3456135,Malaysia,MYS,0.999810516834259,AS,8
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,3456146,Beijing,CHN,0.999996781349182,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3456146,China,CHN,0.9999958276748656,AS,5
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,3456177,Beijing,CHN,0.99993097782135,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3456177,China,CHN,0.9999233484268188,AS,5
,39.76,-98.5,USA,6252001,United States,A,PCLI,3456408,United States,USA,0.99993097782135,NA,12
California,37.25022,-119.75126000000002,USA,5332921,California,A,ADM1,3456408,California,USA,0.9754112362861632,NA,10
Madrid,40.40225,-3.71029,ESP,6355233,Provincia de Madrid,A,ADM2,3456437,Madrid,ESP,0.9647448658943176,EU,6
,36.5,127.75,KOR,1835841,Republic of Korea,A,PCLI,3456487,South Korea,KOR,0.999810516834259,AS,10
Massachusetts,42.36565,-71.10831999999998,USA,6254926,Massachusetts,A,ADM1,3456592,Massachusetts,USA,0.999810516834259,NA,13
Guyane,3.99929,-52.99856,GUF,6690605,Guyane,A,ADM1,3456641,Guiana,GUF,0.9549452662467957,SA,6
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3456678,China,CHN,0.9998340606689452,AS,5
Guangdong,23.13831,113.28267,CHN,9957928,Crowne Plaza Guangzhou City Centre,S,HTL,3456712,Guangzhou City,CHN,0.9999812841415404,AS,13
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3456712,China,CHN,0.999981164932251,AS,5
,36.5,127.75,KOR,1835841,Republic of Korea,A,PCLI,3456862,South Korea,KOR,0.99993097782135,AS,10
Taipei,24.94702,121.58175,TWN,1665148,Taipei,A,ADM2,3456962,Taipei,TWN,0.999810516834259,AS,6
,24.0,121.0,TWN,1668284,Taiwan,A,PCLI,3456962,Taiwan,TWN,0.999810516834259,AS,6
Queensland,-20.0,145.0,AUS,2152274,State of Queensland,A,ADM1,3456990,Queensland,AUS,0.9991698265075684,OC,10
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,3456990,Australia,AUS,0.99993097782135,OC,9
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3457031,China,CHN,0.9999991655349731,AS,5
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,3457033,Australia,AUS,0.99993097782135,OC,9
,42.83333,12.83333,ITA,3175395,Repubblica Italiana,A,PCLI,3457076,Italy,ITA,0.999810516834259,EU,5
Veneto,45.5,11.75,ITA,3164604,Veneto,A,ADM1,3457076,Veneto,ITA,0.9971505999565125,EU,6
Sichuan,30.5,102.66667,CHN,1794299,Sichuan Sheng,A,ADM1,3457216,Sichuan,CHN,0.9975010752677916,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3457216,China,CHN,0.9999233484268188,AS,5
Sichuan,31.34355,104.19588,CHN,1800624,Jiannan,P,PPLA3,3457216,Mianzhu,CHN,0.9992421865463256,AS,7
Shandong,36.8832,118.227,CHN,8721803,Lushan,A,ADM4,3457216,Lushan,CHN,0.9992421865463256,AS,6
,1.0,38.0,KEN,192950,Republic of Kenya,A,PCLI,3457249,Kenya,KEN,0.999810516834259,AF,5
Île-de-France,46.0,2.0,FRA,3017382,Republic of France,A,PCLI,3457264,France,FRA,0.999996781349182,EU,6
Budapest,47.478,19.101,HUN,9961922,Hunguest Hotel Platanus,S,HTL,3457417,Platanus,HUN,0.8872498273849487,EU,8
Illinois,42.05559,-87.6745,USA,4904176,Northwestern University,S,SCH,3457417,North-western,USA,0.955960750579834,NA,12
Porto,41.14961,-8.61099,PRT,2735943,Porto,P,PPLA,3457417,Porto,PRT,0.9992645382881165,EU,5
,39.6945,-8.13057,PRT,2264397,Portuguese Republic,A,PCLI,3457417,Portugal,PRT,0.9999674558639526,EU,8
,40.0,-4.0,ESP,2510769,Kingdom of Spain,A,PCLI,3457417,Spain,ESP,0.9986525177955629,EU,5
Galicia,42.16667,-7.5,ESP,3114964,Provincia de Ourense,A,ADM2,3457417,Ourense,ESP,0.9837605953216552,EU,7
,23.0,-102.0,MEX,3996063,Mexico,A,PCLI,3457499,Mexico,MEX,0.99993097782135,NA,6
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,3457501,Beijing,CHN,0.9999995231628418,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3457501,China,CHN,0.9999991655349731,AS,5
Nagasaki,33.23333,129.6,JPN,1856156,Nagasaki Prefecture,A,ADM1,3457533,Nagasaki,JPN,0.9971505999565125,AS,8
,35.68536,139.75309,JPN,1861060,Japan,A,PCLI,3457533,Japan,JPN,0.999810516834259,AS,5
Bavaria,47.9,11.18333,DEU,2855707,Pähl,P,PPLA4,3457548,PAH5,DEU,0.8721464276313782,EU,3
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,3457548,Beijing,CHN,0.99993097782135,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3457548,China,CHN,0.9999233484268188,AS,5
Guangxi Zhuang Autonomous Region,24.0,109.0,CHN,1809867,Guangxi Zhuangzu Zizhiqu,A,ADM1,3457566,Guangxi,CHN,0.9999704360961914,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,3457566,China,CHN,0.9999988079071044,AS,5
,39.0,35.0,TUR,298795,Republic of Turkey,A,PCLI,3457650,Turkey,TUR,0.99993097782135,AS,6
Ankara,39.91987,32.85427,TUR,323786,Ankara,P,PPLC,3457650,Ankara,TUR,0.9891147613525392,AS,6
Tekirdağ,40.97003,27.95528,TUR,741725,Marmara Ereğlisi,P,PPLA2,3457650,Marmara,TUR,0.9975010752677916,AS,7
Kelantan,5.33333,102.0,MYS,1733044,Kelantan,A,ADM1,3457747,Kelantan,MYS,0.959717869758606,AS,8
,2.5,112.5,MYS,1733045,Malaysia,A,PCLI,3457747,Malaysia,MYS,0.999810516834259,AS,8
,4.0,102.0,MYS,1745185,Peninsular Malaysia,L,RGN,3457747,Peninsular Malaysia,MYS,0.999810516834259,AS,18
Louisiana,31.00047,-92.0004,USA,4331987,Louisiana,A,ADM1,3457776,Louisiana,USA,0.9991698265075684,NA,9
Louisiana,29.95465,-90.07507,USA,4335045,New Orleans,P,PPLA2,3457776,Orleans,USA,0.9991698265075684,NA,7
Virginia,38.86456,-77.18776,USA,4766586,Jefferson,P,PPL,3457776,Jefferson,USA,0.9991698265075684,NA,9
Louisiana,29.95465,-90.07507,USA,4335045,New Orleans,P,PPLA2,3457776,Orleans Parish,USA,0.99993097782135,NA,13
Baladīyat ad Dawḩah,25.28545,51.53096,QAT,290030,Doha,P,PPLC,3457912,Doha,QAT,0.9991698265075684,AS,4
Baladīyat ad Dawḩah,25.28545,51.53096,QAT,290030,Doha,P,PPLC,3457912,Qatar,QAT,0.99993097782135,AS,5
La Habana,23.13302,-82.38304000000002,CUB,3553478,Havana,P,PPLC,3457921,HAVANA,CUB,0.9971505999565125,NA,6
Santiago de Cuba,20.02083,-75.82667,CUB,3536729,Santiago de Cuba,P,PPLA,3457921,CUBA,CUB,0.93927663564682,NA,4
La Habana,23.13302,-82.38304000000002,CUB,3553478,Havana,P,PPLC,3457921,Havana,CUB,0.9971505999565125,NA,6
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,3457964,Brazil,BRA,0.99993097782135,SA,6
Sergipe,-10.98232,-37.10333,BRA,6320682,Aracaju,A,ADM2,3457964,Aracaju,BRA,0.9992421865463256,SA,7
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,3458017,Brazil,BRA,0.9999812841415404,SA,6
,-14.60485,-57.65625,,6255150,South America,L,CONT,3458017,South America,,0.911287486553192,,12
Paraná,-25.50395,-49.29082,BRA,6322752,Curitiba,A,ADM2,3458017,Curitiba,BRA,0.9999812841415404,SA,8
,60.0,100.0,RUS,2017370,Russian Federation,A,PCLI,3458041,Russia,RUS,0.9970377683639526,EU,6
Murmansk,68.97917,33.09251,RUS,524305,Murmansk,P,PPLA,3458041,Murmansk,RUS,0.99310302734375,EU,8
Atlántico,4.0,-73.25,COL,3686110,Colombia,A,PCLI,3458142,Colombia,COL,0.99993097782135,SA,8
Chocó,8.111180000000001,-77.10916,COL,9172032,Unguía,A,ADM2,3458142,Unguia,COL,0.9992421865463256,SA,6
Chocó,8.51158,-77.27719,COL,3690572,Acandí,P,PPL,3458142,Acandi,COL,0.9992421865463256,SA,6
Sucre,9.73586,-75.52626,COL,3669218,San Onofre,P,PPL,3458142,San Onofre,COL,0.9975010752677916,SA,9
,39.76,-98.5,USA,6252001,United States,A,PCLI,3458179,United States,USA,0.999810516834259,NA,12
